2023-02-25-15:12:22 [ views.py ] 45行 | [ INFO ] | [ sqllist:['and delete_status = "1" '] ]
2023-02-27-23:06:32 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:27 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:27 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:27 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:27 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:40 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:40 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:58 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:58 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:07:58 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:07:58 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:19 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:19 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:21 [ views.py ] 252行 | [ INFO ] | [ deletesql:update books_info set  delete_status = 2 where id = 2023011014 ; ]
2023-02-27-23:08:21 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:21 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:27 [ views.py ] 252行 | [ INFO ] | [ deletesql:update books_info set  delete_status = 2 where id = 2023011013 ; ]
2023-02-27-23:08:27 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:27 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:53 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:08:53 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:08:59 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:08:59 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:09:00 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:09:00 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:09:01 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:09:01 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:09:01 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:09:01 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:10:58 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:10:58 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:11:05 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  id = 2023011014  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:05 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where id = 2023011014  and delete_status = "1" )b; ]
2023-02-27-23:11:09 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:09 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:11:12 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:12 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" )b; ]
2023-02-27-23:11:17 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:17 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:11:21 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:21 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" )b; ]
2023-02-27-23:11:33 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_name = "优化模型与算法:基于Python实现"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:33 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_name = "优化模型与算法:基于Python实现"  and delete_status = "1" )b; ]
2023-02-27-23:11:45 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:45 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_name = "	 优化模型与算法:基于Python实现"  and delete_status = "1" )b; ]
2023-02-27-23:11:51 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:51 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:11:58 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  author = "王海"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:11:58 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where author = "王海"  and delete_status = "1" )b; ]
2023-02-27-23:12:00 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:00 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:12 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  classify = "马列思想"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:12 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where classify = "马列思想"  and delete_status = "1" )b; ]
2023-02-27-23:12:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:22 [ views.py ] 231行 | [ INFO ] | [ updatesql:update books_info set  book_name = '2022年国家统一法律职业资格考试客观题指导用书',press='法律出版社',author='王海',price='139.74',classify='马列思想',book_image_url='https://gw.alicdn.com/imgextra/i3/1049653664/O1CN01XpCTCP1cw9vda6ASW_!!0-item_pic.jpg_Q75.jpg_.webp',book_status = '1' where id = 2023011014 ; ]
2023-02-27-23:12:22 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:22 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:25 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  classify = "马列思想"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:25 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where classify = "马列思想"  and delete_status = "1" )b; ]
2023-02-27-23:12:26 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:26 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:35 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:35 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:40 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:40 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:44 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:44 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:12:49 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:12:49 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:13:49 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:13:49 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:13:51 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "上架"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:13:51 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "上架"  and delete_status = "1" )b; ]
2023-02-27-23:15:02 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:02 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:15:20 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:20 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:15:21 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:21 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:15:25 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:15:25 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:15:29 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:15:29 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:15:29 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:29 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:15:32 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:32 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:15:38 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:15:38 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:16:51 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:16:51 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:16:55 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:16:55 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:18:23 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:23 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:26 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:26 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:28 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:28 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:18:33 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:33 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:18:35 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:35 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:41 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:18:41 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:43 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:18:43 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:44 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:18:44 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:44 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:44 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:18:52 [ views.py ] 231行 | [ INFO ] | [ updatesql:update books_info set  book_name = 'Python数据结构与算法分析第二版',press='北京大学出版社',author='布拉德利·米勒 等',price='78.69',classify='教材',book_image_url='https://gw.alicdn.com/imgextra/i2/2145487409/O1CN01zvE2Jo24bN3b49h5z_!!2145487409.png_.webp',book_status = '2' where id = 2023011012 ; ]
2023-02-27-23:18:52 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:18:52 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:00 [ views.py ] 231行 | [ INFO ] | [ updatesql:update books_info set  book_name = '大数据技术原理与应用',press='人民邮电出版社',author='林子雨',price='83.05',classify='教材',book_image_url='https://gw.alicdn.com/imgextra/i1/1049653664/O1CN01KxUnMS1cw9qSPEDDP_!!0-item_pic.jpg_Q75.jpg_.webp',book_status = '2' where id = 2023011010 ; ]
2023-02-27-23:19:00 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:00 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:04 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "2"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:04 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "2"  and delete_status = "1" )b; ]
2023-02-27-23:19:08 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:08 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:19:12 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:19:12 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:19:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  book_status = "1"  and delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where book_status = "1"  and delete_status = "1" )b; ]
2023-02-27-23:19:16 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:16 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:40 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:19:40 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:41 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:19:41 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:42 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:19:42 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:19:43 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:19:43 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:20:38 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:20:38 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:20:51 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:20:51 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:20:52 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:20:52 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:20:53 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:20:53 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:20:57 [ views.py ] 252行 | [ INFO ] | [ deletesql:update books_info set  delete_status = 2 where id = 2023011012 ; ]
2023-02-27-23:20:57 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:20:57 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:21:08 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:21:08 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:21:13 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:21:13 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:21:13 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:21:13 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:21:14 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:21:14 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:21:43 [ views.py ] 231行 | [ INFO ] | [ updatesql:update books_info set  book_name = '2022年国家统一法律职业资格考试客观题指导用书、',press='法律出版社',author='王海',price='139.74',classify='马列思想',book_image_url='https://gw.alicdn.com/imgextra/i3/1049653664/O1CN01XpCTCP1cw9vda6ASW_!!0-item_pic.jpg_Q75.jpg_.webp',book_status = '1' where id = 2023011014 ; ]
2023-02-27-23:21:43 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:21:43 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:22:00 [ views.py ] 231行 | [ INFO ] | [ updatesql:update books_info set  book_name = '2022年国家统一法律职业资格考试客观题指导用书',press='法律出版社',author='王海',price='139.74',classify='马列思想',book_image_url='https://gw.alicdn.com/imgextra/i3/1049653664/O1CN01XpCTCP1cw9vda6ASW_!!0-item_pic.jpg_Q75.jpg_.webp',book_status = '1' where id = 2023011014 ; ]
2023-02-27-23:22:04 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:22:04 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:22:17 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:22:17 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:22:18 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 10 ,5; ]
2023-02-27-23:22:18 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:22:19 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 5 ,5; ]
2023-02-27-23:22:19 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:22:36 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:22:36 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:30:45 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:30:45 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
2023-02-27-23:32:19 [ views.py ] 176行 | [ INFO ] | [ sql:select * from books_info where  delete_status = "1" order by id desc limit 0 ,5; ]
2023-02-27-23:32:19 [ views.py ] 177行 | [ INFO ] | [ countsql:select count(1) from (select a.id from books_info a where delete_status = "1" )b; ]
